Price,Adj Close,Close,High,Low,Open,Volume
Ticker,MRK,MRK,MRK,MRK,MRK,MRK
Date,,,,,,
2000-01-03,25.67870330810547,64.52767181396484,65.48187255859375,63.45419692993164,65.48187255859375,6265782
2000-01-04,24.776870727539062,62.261451721191406,64.70658111572266,61.78435134887695,63.931297302246094,7894689
2000-01-05,25.749895095825195,64.70658111572266,65.72042083740234,62.08253860473633,62.08253860473633,7963018
2000-01-06,25.9635009765625,65.24332427978516,66.01860809326172,64.58731079101562,64.70658111572266,4989004
2000-01-07,28.455415725708008,71.5052490234375,71.80343627929688,66.43606567382812,66.61498260498047,10871218
2000-01-10,27.624778747558594,69.41793823242188,71.38597106933594,68.82156372070312,71.32633972167969,6001686
2000-01-11,27.719711303710938,69.65648651123047,70.3125,68.10591888427734,68.76192474365234,5264418
2000-01-12,28.265560150146484,71.02815246582031,71.7437973022461,70.0739517211914,70.25286102294922,5229939
2000-01-13,28.384235382080078,71.32633972167969,72.63835906982422,70.43177795410156,71.38597106933594,5610468
2000-01-14,28.146913528442383,70.72996520996094,72.4594497680664,69.3582992553711,71.80343627929688,5806130
2000-01-18,26.889062881469727,67.56917572021484,70.19322204589844,67.33062744140625,69.77576446533203,5554086
2000-01-19,27.150127410888672,68.22518920898438,69.3582992553711,67.98664093017578,68.46373748779297,4990157
2000-01-20,27.695980072021484,69.59684753417969,69.83540344238281,68.1655502319336,68.64265441894531,5225642
2000-01-21,27.506122589111328,69.1197509765625,71.08778381347656,68.28482818603516,71.08778381347656,8309487
2000-01-24,26.675485610961914,67.03244018554688,69.65648651123047,65.89933013916016,69.65648651123047,5438177
2000-01-25,26.91280746459961,67.62881469726562,68.7022933959961,67.39026641845703,67.86736297607422,5707513
2000-01-26,27.648513793945312,69.47757720947266,69.65648651123047,67.39026641845703,67.74809265136719,5614660
2000-01-27,28.146913528442383,70.72996520996094,71.98234558105469,69.65648651123047,69.77576446533203,8119066
2000-01-28,29.00127410888672,72.87690734863281,74.84494018554688,71.80343627929688,72.04198455810547,10294504
2000-01-31,29.855655670166016,75.02385711669922,75.38167572021484,71.14742279052734,72.22089385986328,8390602
2000-02-01,29.16739845275879,73.29437255859375,74.36784362792969,72.04198455810547,73.83110809326172,5267667
2000-02-02,29.19112777709961,73.35401153564453,74.7853012084961,72.4594497680664,73.77146911621094,4865550
2000-02-03,28.953811645507812,72.75763702392578,73.17509460449219,71.9227066040039,72.81726837158203,4059952
2000-02-04,28.502883911132812,71.62451934814453,73.35401153564453,71.5052490234375,73.35401153564453,4466681
2000-02-07,28.57408905029297,71.80343627929688,71.98234558105469,70.37213897705078,70.84923553466797,4370370
2000-02-08,28.6452693939209,71.98234558105469,72.39981079101562,71.62451934814453,72.04198455810547,4128282
2000-02-09,27.1026611328125,68.10591888427734,70.78959655761719,67.62881469726562,70.72996520996094,7259810
2000-02-10,26.200830459594727,65.8396987915039,67.03244018554688,64.885498046875,66.79389190673828,7356436
2000-02-11,24.776870727539062,62.261451721191406,65.00476837158203,61.36688995361328,64.52767181396484,9655643
2000-02-14,25.08539581298828,63.03673553466797,63.394561767578125,61.068702697753906,62.5,9361889
