Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SHW,SHW,SHW,SHW,SHW,SHW
Date,,,,,,
2000-01-03,4.552572727203369,6.7083330154418945,6.9375,6.5833330154418945,6.9166669845581055,1722300
2000-01-04,4.382914066314697,6.4583330154418945,6.6875,6.2916669845581055,6.6666669845581055,1940400
2000-01-05,4.397051811218262,6.4791669845581055,6.6041669845581055,6.4583330154418945,6.4791669845581055,1868400
2000-01-06,4.467743873596191,6.5833330154418945,6.75,6.5208330154418945,6.6875,1750800
2000-01-07,4.411189556121826,6.5,6.6875,6.375,6.5416669845581055,2848500
2000-01-10,4.312219619750977,6.3541669845581055,6.6666669845581055,6.3541669845581055,6.5,3203700
2000-01-11,4.368775367736816,6.4375,6.5625,6.4166669845581055,6.4583330154418945,3544500
2000-01-12,4.368775367736816,6.4375,6.5833330154418945,6.4166669845581055,6.4583330154418945,2127000
2000-01-13,4.326357841491699,6.375,6.4583330154418945,6.3333330154418945,6.4375,2440500
2000-01-14,4.2698073387146,6.2916669845581055,6.4583330154418945,6.25,6.4375,2813400
2000-01-18,4.199112415313721,6.1875,6.2916669845581055,6.0833330154418945,6.2083330154418945,2074200
2000-01-19,4.156697750091553,6.125,6.2291669845581055,6.1041669845581055,6.1875,1926000
2000-01-20,3.9870388507843018,5.875,6.125,5.7916669845581055,6.125,2576100
2000-01-21,4.043590068817139,5.9583330154418945,6.0833330154418945,5.8958330154418945,6.0,3363900
2000-01-24,4.057729244232178,5.9791669845581055,6.1041669845581055,5.8854169845581055,5.9583330154418945,1954800
2000-01-25,4.071866989135742,6.0,6.1458330154418945,5.875,5.9583330154418945,2505000
2000-01-26,4.029451370239258,5.9375,6.125,5.9166669845581055,6.0,1578000
2000-01-27,4.057729244232178,5.9791669845581055,6.0625,5.8958330154418945,5.9375,1505100
2000-01-28,3.944619655609131,5.8125,5.9791669845581055,5.8125,5.9583330154418945,1428300
2000-01-31,3.9870388507843018,5.875,6.0416669845581055,5.7916669845581055,5.8125,2006700
2000-02-01,4.170835494995117,6.1458330154418945,6.1666669845581055,5.8333330154418945,5.8333330154418945,2238000
2000-02-02,3.958760976791382,5.8333330154418945,6.125,5.8125,6.0833330154418945,3616500
2000-02-03,4.439465522766113,6.5416669845581055,6.5625,5.7083330154418945,5.875,6332400
2000-02-04,4.552572727203369,6.7083330154418945,6.8958330154418945,6.7083330154418945,6.875,5145300
2000-02-07,4.56671142578125,6.7291669845581055,6.7291669845581055,6.6666669845581055,6.7291669845581055,1731300
2000-02-08,4.382914066314697,6.4583330154418945,6.6666669845581055,6.375,6.6666669845581055,2132100
2000-02-09,4.34049654006958,6.3958330154418945,6.4791669845581055,6.25,6.4583330154418945,2290500
2000-02-10,4.382914066314697,6.4583330154418945,6.5625,6.375,6.3958330154418945,1351200
2000-02-11,4.227390289306641,6.2291669845581055,6.4791669845581055,6.1875,6.4583330154418945,1478400
2000-02-14,4.283944129943848,6.3125,6.375,6.1875,6.3333330154418945,2206200
2000-02-15,4.524295806884766,6.6666669845581055,6.6666669845581055,6.3125,6.3333330154418945,3095100
2000-02-16,4.425328254699707,6.5208330154418945,6.6666669845581055,6.4583330154418945,6.6666669845581055,1392600
2000-02-17,4.580849647521973,6.75,6.7916669845581055,6.5208330154418945,6.5416669845581055,1856400
2000-02-18,4.481882572174072,6.6041669845581055,6.7291669845581055,6.5208330154418945,6.6875,2171400
2000-02-22,4.496017932891846,6.625,6.6666669845581055,6.5625,6.6458330154418945,1626000
2000-02-23,4.524295806884766,6.6666669845581055,6.7083330154418945,6.4583330154418945,6.7083330154418945,2664300
2000-02-24,4.369993686676025,6.3958330154418945,6.5833330154418945,6.3333330154418945,6.5833330154418945,1862700
2000-02-25,4.341526031494141,6.3541669845581055,6.5833330154418945,6.3125,6.4583330154418945,2794200
2000-02-28,4.355759143829346,6.375,6.5208330154418945,6.3541669845581055,6.3541669845581055,1911900
2000-02-29,4.355759143829346,6.375,6.5,6.3333330154418945,6.5,1655700
2000-03-01,4.412699222564697,6.4583330154418945,6.5416669845581055,6.375,6.5416669845581055,1464900
2000-03-02,4.341526031494141,6.3541669845581055,6.5625,6.2708330154418945,6.4583330154418945,1888800
2000-03-03,4.540809154510498,6.6458330154418945,6.8333330154418945,6.2916669845581055,6.3125,1832700
2000-03-06,4.341526031494141,6.3541669845581055,6.6041669845581055,6.3125,6.5625,1489800
2000-03-07,4.284586429595947,6.2708330154418945,6.4375,6.1875,6.4375,2111400
2000-03-08,4.270354270935059,6.25,6.4270830154418945,6.1041669845581055,6.2708330154418945,3286500
2000-03-09,4.298822402954102,6.2916669845581055,6.375,6.125,6.1666669845581055,1266300
2000-03-10,4.313055992126465,6.3125,6.4583330154418945,6.2916669845581055,6.375,1664700
2000-03-13,4.355759143829346,6.375,6.375,6.1666669845581055,6.25,1245600
2000-03-14,4.284586429595947,6.2708330154418945,6.4166669845581055,6.2291669845581055,6.3333330154418945,2435700
2000-03-15,4.6973876953125,6.875,6.9791669845581055,6.2708330154418945,6.3333330154418945,2189100
2000-03-16,5.209831714630127,7.625,7.6666669845581055,6.875,6.875,2895900
2000-03-17,4.953610420227051,7.25,7.6041669845581055,7.1666669845581055,7.5833330154418945,2358000
2000-03-20,4.9820780754089355,7.2916669845581055,7.4583330154418945,7.2291669845581055,7.2916669845581055,1178400
2000-03-21,5.067483901977539,7.4166669845581055,7.4791669845581055,7.2708330154418945,7.2916669845581055,1374300
2000-03-22,4.868203639984131,7.125,7.4583330154418945,7.0833330154418945,7.4583330154418945,1635300
2000-03-23,4.996313095092773,7.3125,7.4375,7.2291669845581055,7.375,2862900
2000-03-24,5.081720352172852,7.4375,7.625,7.3125,7.5,4088100
2000-03-27,4.996313095092773,7.3125,7.5,7.2708330154418945,7.4375,3084300
2000-03-28,5.081720352172852,7.4375,7.4791669845581055,7.2083330154418945,7.3125,1815300
2000-03-29,5.053251266479492,7.3958330154418945,7.4791669845581055,7.3333330154418945,7.4166669845581055,2111100
2000-03-30,4.996313095092773,7.3125,7.4166669845581055,7.2083330154418945,7.2916669845581055,2888100
2000-03-31,5.039017200469971,7.375,7.5,7.3125,7.3541669845581055,2045100
2000-04-03,5.067483901977539,7.4166669845581055,7.5,7.2916669845581055,7.3125,1715700
2000-04-04,5.024782657623291,7.3541669845581055,7.5416669845581055,7.0625,7.3541669845581055,2515500
2000-04-05,5.366409778594971,7.8541669845581055,7.9166669845581055,7.3125,7.3333330154418945,3889800
2000-04-06,5.451816558837891,7.9791669845581055,8.3125,7.8958330154418945,8.0,3249000
2000-04-07,5.323707103729248,7.7916669845581055,8.0,7.7916669845581055,8.0,1293000
2000-04-10,5.608397483825684,8.208333015441895,8.25,7.8541669845581055,7.875,1134900
2000-04-11,5.736506938934326,8.395833015441895,8.541666984558105,8.1875,8.208333015441895,3015600
2000-04-12,6.1208415031433105,8.958333015441895,9.208333015441895,8.395833015441895,8.395833015441895,4233000
2000-04-13,5.978496551513672,8.75,8.9375,8.729166984558105,8.9375,3364500
2000-04-14,5.7649760246276855,8.4375,8.708333015441895,8.375,8.6875,1697100
2000-04-17,5.964260101318359,8.729166984558105,8.729166984558105,8.333333015441895,8.479166984558105,2181000
2000-04-18,5.750742435455322,8.416666984558105,8.75,8.354166984558105,8.729166984558105,1600800
2000-04-19,5.693803310394287,8.333333015441895,8.625,8.291666984558105,8.625,1241100
2000-04-20,5.893086910247803,8.625,8.666666984558105,8.208333015441895,8.208333015441895,1533900
2000-04-24,5.9500250816345215,8.708333015441895,8.979166984558105,8.5,8.770833015441895,1176600
2000-04-25,6.149310111999512,9.0,9.125,8.666666984558105,9.0,2279400
2000-04-26,5.907320976257324,8.645833015441895,8.791666984558105,8.5,8.666666984558105,1768800
2000-04-27,5.750742435455322,8.416666984558105,8.75,8.375,8.604166984558105,2283300
2000-04-28,5.665335178375244,8.291666984558105,8.4375,8.25,8.395833015441895,2763300
2000-05-01,5.793443202972412,8.479166984558105,8.583333015441895,8.3125,8.333333015441895,1708500
2000-05-02,5.92155647277832,8.666666984558105,8.75,8.291666984558105,8.4375,1625700
2000-05-03,5.693803310394287,8.333333015441895,8.604166984558105,8.3125,8.604166984558105,1450500
2000-05-04,5.636865139007568,8.25,8.520833015441895,8.229166984558105,8.375,1081800
2000-05-05,5.736506938934326,8.395833015441895,8.416666984558105,8.291666984558105,8.291666984558105,981600
2000-05-08,5.708036422729492,8.354166984558105,8.395833015441895,8.291666984558105,8.354166984558105,552300
2000-05-09,5.5656938552856445,8.145833015441895,8.375,8.104166984558105,8.354166984558105,1296300
2000-05-10,5.5372233390808105,8.104166984558105,8.333333015441895,8.083333015441895,8.229166984558105,2225100
2000-05-11,5.693803310394287,8.333333015441895,8.375,8.1875,8.1875,1070400
2000-05-12,5.622629642486572,8.229166984558105,8.3125,8.145833015441895,8.25,1600200
2000-05-15,5.92155647277832,8.666666984558105,8.708333015441895,8.166666984558105,8.166666984558105,1610400
2000-05-16,6.149310111999512,9.0,9.0,8.604166984558105,8.708333015441895,2108700
2000-05-17,6.049666881561279,8.854166984558105,8.958333015441895,8.6875,8.916666984558105,2021700
2000-05-18,5.992725849151611,8.770833015441895,8.875,8.666666984558105,8.875,1679700
2000-05-19,5.779209136962891,8.458333015441895,8.666666984558105,8.333333015441895,8.666666984558105,1628700
2000-05-22,6.006964683532715,8.791666984558105,8.791666984558105,8.5625,8.604166984558105,1217100
2000-05-23,5.978496551513672,8.75,8.833333015441895,8.604166984558105,8.708333015441895,1083000
2000-05-24,5.723237037658691,8.333333015441895,8.833333015441895,8.25,8.75,2019300
2000-05-25,5.494308948516846,8.0,8.354166984558105,7.8333330154418945,8.270833015441895,2397300
2000-05-26,5.336920261383057,7.7708330154418945,8.083333015441895,7.6666669845581055,8.083333015441895,1682400
2000-05-30,5.379844665527344,7.8333330154418945,7.9375,7.7916669845581055,7.8541669845581055,2506800
2000-05-31,5.3226118087768555,7.75,7.9583330154418945,7.7291669845581055,7.875,1257300
2000-06-01,5.494308948516846,8.0,8.020833015441895,7.7708330154418945,7.8333330154418945,995700
2000-06-02,5.708929061889648,8.3125,8.416666984558105,8.145833015441895,8.166666984558105,1379100
2000-06-05,5.7804718017578125,8.416666984558105,8.458333015441895,8.229166984558105,8.229166984558105,1306500
2000-06-06,5.723237037658691,8.333333015441895,8.479166984558105,8.25,8.458333015441895,1441800
2000-06-07,5.666004657745361,8.25,8.4375,8.25,8.3125,3267300
2000-06-08,5.565848350524902,8.104166984558105,8.333333015441895,8.083333015441895,8.229166984558105,940500
